work_id_a,work_id_b,similarity,evidence_strength,exact_description_flag,same_ida_flag,same_mp_flag,same_amount_flag,same_sanction_date_flag,number_token_conflict_flag,generic_description_flag,continuation_or_phase_flag,state,description_a,description_b,sanction_amount_a,sanction_amount_b,sanction_date_a,sanction_date_b
135908,135909,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135908,135911,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135908,135912,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135908,135914,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135908,135915,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135908,135916,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135908,135917,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135909,135911,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135909,135912,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135909,135914,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135909,135915,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135909,135916,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135909,135917,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135911,135912,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135911,135914,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135911,135915,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135911,135916,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135911,135917,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135912,135914,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135912,135915,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135912,135916,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135912,135917,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135914,135915,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135914,135916,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135914,135917,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135915,135916,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135915,135917,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135916,135917,1.0,Strong,True,True,True,True,True,False,False,False,Madhya Pradesh,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,100000.0,100000.0,2024-12-16,2024-12-16
135993,135994,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,135995,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,135996,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,135997,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,135998,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,135999,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,136000,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,136001,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,136002,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,136003,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,136004,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,136005,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,136006,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,136007,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,136008,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,136009,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135993,136010,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,135995,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,135996,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,135997,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,135998,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,135999,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,136000,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,136001,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,136002,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,136003,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,136004,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,136005,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,136006,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,136007,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,136008,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,136009,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135994,136010,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135995,135996,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135995,135997,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135995,135998,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135995,135999,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135995,136000,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
135995,136001,1.0,Moderate,True,True,True,True,True,False,True,False,Madhya Pradesh,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,445200.0,445200.0,2024-09-11,2024-09-11
